id,value
"Alimentary tract and metabolism.Drugs used in diabetes.Insulins and analogues.Insulins and analogues for injection, fast-acting",A10AB
"Alimentary tract and metabolism.Drugs used in diabetes.Insulins and analogues.Insulins and analogues for injection, fast-acting.Insulin (human)",A10AB01
"Alimentary tract and metabolism.Drugs used in diabetes.Insulins and analogues.Insulins and analogues for injection, fast-acting.Insulin lispro",A10AB04
"Alimentary tract and metabolism.Drugs used in diabetes.Insulins and analogues.Insulins and analogues for injection, fast-acting.Insulin aspart",A10AB05
"Alimentary tract and metabolism.Drugs used in diabetes.Insulins and analogues.Insulins and analogues for injection, fast-acting.Insulin glulisine",A10AB06
"Alimentary tract and metabolism.Drugs used in diabetes.Insulins and analogues.Insulins and analogues for injection, intermediate-acting",A10AC
"Alimentary tract and metabolism.Drugs used in diabetes.Insulins and analogues.Insulins and analogues for injection, intermediate-acting.Insulin (human)",A10AC01
"Alimentary tract and metabolism.Drugs used in diabetes.Insulins and analogues.Insulins and analogues for injection, intermediate-acting.Insulin lispro",A10AC04
"Alimentary tract and metabolism.Drugs used in diabetes.Insulins and analogues.Insulins and analogues for injection, intermediate- or long-acting combined with fast-acting",A10AD
"Alimentary tract and metabolism.Drugs used in diabetes.Insulins and analogues.Insulins and analogues for injection, intermediate- or long-acting combined with fast-acting.Insulin (human)",A10AD01
"Alimentary tract and metabolism.Drugs used in diabetes.Insulins and analogues.Insulins and analogues for injection, intermediate- or long-acting combined with fast-acting.Insulin lispro",A10AD04
"Alimentary tract and metabolism.Drugs used in diabetes.Insulins and analogues.Insulins and analogues for injection, intermediate- or long-acting combined with fast-acting.Insulin aspart",A10AD05
"Alimentary tract and metabolism.Drugs used in diabetes.Insulins and analogues.Insulins and analogues for injection, intermediate- or long-acting combined with fast-acting.Insulin degludec and insulin aspart",A10AD06
"Alimentary tract and metabolism.Drugs used in diabetes.Insulins and analogues.Insulins and analogues for injection, long-acting",A10AE
"Alimentary tract and metabolism.Drugs used in diabetes.Insulins and analogues.Insulins and analogues for injection, long-acting.Insulin (human)",A10AE01
"Alimentary tract and metabolism.Drugs used in diabetes.Insulins and analogues.Insulins and analogues for injection, long-acting.Insulin glargine",A10AE04
"Alimentary tract and metabolism.Drugs used in diabetes.Insulins and analogues.Insulins and analogues for injection, long-acting.Insulin detemir",A10AE05
"Alimentary tract and metabolism.Drugs used in diabetes.Insulins and analogues.Insulins and analogues for injection, long-acting.Insulin glargine and lixisenatide",A10AE54
Alimentary tract and metabolism.Drugs used in diabetes.Insulins and analogues.Insulins and analogues for inhalation,A10AF
Alimentary tract and metabolism.Drugs used in diabetes.Insulins and analogues.Insulins and analogues for inhalation.Insulin (human),A10AF01
"Alimentary tract and metabolism.Drugs used in diabetes.Blood glucose lowering drugs, excl. insulins",A10B
"Alimentary tract and metabolism.Drugs used in diabetes.Blood glucose lowering drugs, excl. insulins.Biguanides",A10BA
"Alimentary tract and metabolism.Drugs used in diabetes.Blood glucose lowering drugs, excl. insulins.Biguanides.Metformin",A10BA02
"Alimentary tract and metabolism.Drugs used in diabetes.Blood glucose lowering drugs, excl. insulins.Sulfonylureas",A10BB
"Alimentary tract and metabolism.Drugs used in diabetes.Blood glucose lowering drugs, excl. insulins.Sulfonylureas.Glibenclamide",A10BB01
"Alimentary tract and metabolism.Drugs used in diabetes.Blood glucose lowering drugs, excl. insulins.Sulfonylureas.Chlorpropamide",A10BB02
"Alimentary tract and metabolism.Drugs used in diabetes.Blood glucose lowering drugs, excl. insulins.Sulfonylureas.Tolbutamide",A10BB03
"Alimentary tract and metabolism.Drugs used in diabetes.Blood glucose lowering drugs, excl. insulins.Sulfonylureas.Glipizide",A10BB07
"Alimentary tract and metabolism.Drugs used in diabetes.Blood glucose lowering drugs, excl. insulins.Combinations of oral blood glucose lowering drugs",A10BD
"Alimentary tract and metabolism.Drugs used in diabetes.Blood glucose lowering drugs, excl. insulins.Combinations of oral blood glucose lowering drugs.Metformin and sulfonylureas",A10BD02
"Alimentary tract and metabolism.Drugs used in diabetes.Blood glucose lowering drugs, excl. insulins.Combinations of oral blood glucose lowering drugs.Metformin and rosiglitazone",A10BD03
"Alimentary tract and metabolism.Drugs used in diabetes.Blood glucose lowering drugs, excl. insulins.Combinations of oral blood glucose lowering drugs.Glimepiride and rosiglitazone",A10BD04
"Alimentary tract and metabolism.Drugs used in diabetes.Blood glucose lowering drugs, excl. insulins.Combinations of oral blood glucose lowering drugs.Metformin and pioglitazone",A10BD05
"Alimentary tract and metabolism.Drugs used in diabetes.Blood glucose lowering drugs, excl. insulins.Combinations of oral blood glucose lowering drugs.Glimepiride and pioglitazone",A10BD06
"Alimentary tract and metabolism.Drugs used in diabetes.Blood glucose lowering drugs, excl. insulins.Combinations of oral blood glucose lowering drugs.Metformin and sitagliptin",A10BD07
"Alimentary tract and metabolism.Drugs used in diabetes.Blood glucose lowering drugs, excl. insulins.Combinations of oral blood glucose lowering drugs.Metformin and vildagliptin",A10BD08
"Alimentary tract and metabolism.Drugs used in diabetes.Blood glucose lowering drugs, excl. insulins.Combinations of oral blood glucose lowering drugs.Pioglitazone and alogliptin",A10BD09
"Alimentary tract and metabolism.Drugs used in diabetes.Blood glucose lowering drugs, excl. insulins.Combinations of oral blood glucose lowering drugs.Metformin and saxagliptin",A10BD10
"Alimentary tract and metabolism.Drugs used in diabetes.Blood glucose lowering drugs, excl. insulins.Combinations of oral blood glucose lowering drugs.Metformin and linagliptin",A10BD11
"Alimentary tract and metabolism.Drugs used in diabetes.Blood glucose lowering drugs, excl. insulins.Combinations of oral blood glucose lowering drugs.Pioglitazone and sitagliptin",A10BD12
"Alimentary tract and metabolism.Drugs used in diabetes.Blood glucose lowering drugs, excl. insulins.Combinations of oral blood glucose lowering drugs.Metformin and alogliptin",A10BD13
"Alimentary tract and metabolism.Drugs used in diabetes.Blood glucose lowering drugs, excl. insulins.Combinations of oral blood glucose lowering drugs.Metformin and repaglinide",A10BD14
"Alimentary tract and metabolism.Drugs used in diabetes.Blood glucose lowering drugs, excl. insulins.Combinations of oral blood glucose lowering drugs.Metformin and dapagliflozin",A10BD15
"Alimentary tract and metabolism.Drugs used in diabetes.Blood glucose lowering drugs, excl. insulins.Combinations of oral blood glucose lowering drugs.Metformin and canagliflozin",A10BD16
"Alimentary tract and metabolism.Drugs used in diabetes.Blood glucose lowering drugs, excl. insulins.Combinations of oral blood glucose lowering drugs.Metformin and acarbose",A10BD17
"Alimentary tract and metabolism.Drugs used in diabetes.Blood glucose lowering drugs, excl. insulins.Combinations of oral blood glucose lowering drugs.Metformin and gemigliptin",A10BD18
"Alimentary tract and metabolism.Drugs used in diabetes.Blood glucose lowering drugs, excl. insulins.Combinations of oral blood glucose lowering drugs.Metformin and empagliflozin",A10BD20
"Alimentary tract and metabolism.Drugs used in diabetes.Blood glucose lowering drugs, excl. insulins.Combinations of oral blood glucose lowering drugs.Metformin and evogliptin",A10BD22
"Alimentary tract and metabolism.Drugs used in diabetes.Blood glucose lowering drugs, excl. insulins.Combinations of oral blood glucose lowering drugs.Metformin and ertugliflozin",A10BD23
"Alimentary tract and metabolism.Drugs used in diabetes.Blood glucose lowering drugs, excl. insulins.Combinations of oral blood glucose lowering drugs.Sitagliptin and ertugliflozin",A10BD24
"Alimentary tract and metabolism.Drugs used in diabetes.Blood glucose lowering drugs, excl. insulins.Combinations of oral blood glucose lowering drugs.Metformin, saxagliptin and dapagliflozin",A10BD25
"Alimentary tract and metabolism.Drugs used in diabetes.Blood glucose lowering drugs, excl. insulins.Alpha glucosidase inhibitors",A10BF
"Alimentary tract and metabolism.Drugs used in diabetes.Blood glucose lowering drugs, excl. insulins.Alpha glucosidase inhibitors.Acarbose",A10BF01
"Alimentary tract and metabolism.Drugs used in diabetes.Blood glucose lowering drugs, excl. insulins.Alpha glucosidase inhibitors.Miglitol",A10BF02
"Alimentary tract and metabolism.Drugs used in diabetes.Blood glucose lowering drugs, excl. insulins.Thiazolidinediones",A10BG
"Alimentary tract and metabolism.Drugs used in diabetes.Blood glucose lowering drugs, excl. insulins.Thiazolidinediones.Rosiglitazone",A10BG02
"Alimentary tract and metabolism.Drugs used in diabetes.Blood glucose lowering drugs, excl. insulins.Thiazolidinediones.Pioglitazone",A10BG03
"Alimentary tract and metabolism.Drugs used in diabetes.Blood glucose lowering drugs, excl. insulins.Dipeptidyl peptidase 4 (dpp-4) inhibitors",A10BH
"Alimentary tract and metabolism.Drugs used in diabetes.Blood glucose lowering drugs, excl. insulins.Dipeptidyl peptidase 4 (dpp-4) inhibitors.Sitagliptin",A10BH01
"Alimentary tract and metabolism.Drugs used in diabetes.Blood glucose lowering drugs, excl. insulins.Dipeptidyl peptidase 4 (dpp-4) inhibitors.Sitagliptin and simvastatin",A10BH51
"Alimentary tract and metabolism.Drugs used in diabetes.Blood glucose lowering drugs, excl. insulins.Dipeptidyl peptidase 4 (dpp-4) inhibitors.Gemigliptin and rosuvastatin",A10BH52
"Alimentary tract and metabolism.Drugs used in diabetes.Blood glucose lowering drugs, excl. insulins.Glucagon-like peptide-1 (glp-1) analogues",A10BJ
"Alimentary tract and metabolism.Drugs used in diabetes.Blood glucose lowering drugs, excl. insulins.Glucagon-like peptide-1 (glp-1) analogues.Exenatide",A10BJ01
"Alimentary tract and metabolism.Drugs used in diabetes.Blood glucose lowering drugs, excl. insulins.Sodium-glucose co-transporter 2 (sglt2) inhibitors",A10BK
"Alimentary tract and metabolism.Drugs used in diabetes.Blood glucose lowering drugs, excl. insulins.Sodium-glucose co-transporter 2 (sglt2) inhibitors.Canagliflozin",A10BK02
Alimentary tract and metabolism.Mineral supplements,A12
Alimentary tract and metabolism.Mineral supplements.Other mineral supplements,A12C
Alimentary tract and metabolism.Mineral supplements.Other mineral supplements.Zinc,A12CB
Alimentary tract and metabolism.Mineral supplements.Other mineral supplements.Zinc.Zinc sulfate,A12CB01
Alimentary tract and metabolism.Mineral supplements.Other mineral supplements.Magnesium,A12CC
Alimentary tract and metabolism.Mineral supplements.Other mineral supplements.Magnesium.Magnesium sulfate,A12CC02
Alimentary tract and metabolism.Other alimentary tract and metabolism products,A16
Alimentary tract and metabolism.Other alimentary tract and metabolism products.Other alimentary tract and metabolism products,A16A
Alimentary tract and metabolism.Other alimentary tract and metabolism products.Other alimentary tract and metabolism products.Various alimentary tract and metabolism products,A16AX
Alimentary tract and metabolism.Other alimentary tract and metabolism products.Other alimentary tract and metabolism products.Various alimentary tract and metabolism products.Zinc acetate,A16AX05
Blood and blood forming organs,B
Blood and blood forming organs.Antithrombotic agents,B01
Blood and blood forming organs.Antithrombotic agents.Antithrombotic agents,B01A
Blood and blood forming organs.Antithrombotic agents.Antithrombotic agents.Vitamin k antagonists,B01AA
Blood and blood forming organs.Antithrombotic agents.Antithrombotic agents.Vitamin k antagonists.Warfarin,B01AA03
Blood and blood forming organs.Antithrombotic agents.Antithrombotic agents.Heparin group,B01AB
Blood and blood forming organs.Antithrombotic agents.Antithrombotic agents.Heparin group.Heparin,B01AB01
"Blood and blood forming organs.Antithrombotic agents.Antithrombotic agents.Heparin group.Heparin, combinations",B01AB51
Blood and blood forming organs.Antithrombotic agents.Antithrombotic agents.Platelet aggregation inhibitors excl. heparin,B01AC
Blood and blood forming organs.Antithrombotic agents.Antithrombotic agents.Platelet aggregation inhibitors excl. heparin.Clopidogrel,B01AC04
Blood and blood forming organs.Antithrombotic agents.Antithrombotic agents.Platelet aggregation inhibitors excl. heparin.Ticlopidine,B01AC05
Blood and blood forming organs.Antithrombotic agents.Antithrombotic agents.Platelet aggregation inhibitors excl. heparin.Acetylsalicylic acid,B01AC06
Blood and blood forming organs.Antithrombotic agents.Antithrombotic agents.Platelet aggregation inhibitors excl. heparin.Dipyridamole,B01AC07
Blood and blood forming organs.Antithrombotic agents.Antithrombotic agents.Platelet aggregation inhibitors excl. heparin.Abciximab,B01AC13
Blood and blood forming organs.Antithrombotic agents.Antithrombotic agents.Platelet aggregation inhibitors excl. heparin.Eptifibatide,B01AC16
Blood and blood forming organs.Antithrombotic agents.Antithrombotic agents.Platelet aggregation inhibitors excl. heparin.Tirofiban,B01AC17
Blood and blood forming organs.Antithrombotic agents.Antithrombotic agents.Platelet aggregation inhibitors excl. heparin.Triflusal,B01AC18
Blood and blood forming organs.Antithrombotic agents.Antithrombotic agents.Platelet aggregation inhibitors excl. heparin.Prasugrel,B01AC22
Blood and blood forming organs.Antithrombotic agents.Antithrombotic agents.Platelet aggregation inhibitors excl. heparin.Cilostazol,B01AC23
Blood and blood forming organs.Antithrombotic agents.Antithrombotic agents.Platelet aggregation inhibitors excl. heparin.Ticagrelor,B01AC24
Blood and blood forming organs.Antithrombotic agents.Antithrombotic agents.Platelet aggregation inhibitors excl. heparin.Cangrelor,B01AC25
Blood and blood forming organs.Antithrombotic agents.Antithrombotic agents.Platelet aggregation inhibitors excl. heparin.Vorapaxar,B01AC26
"Blood and blood forming organs.Antithrombotic agents.Antithrombotic agents.Platelet aggregation inhibitors excl. heparin.Acetylsalicylic acid, combinations with proton pump inhibitors",B01AC56
Blood and blood forming organs.Antithrombotic agents.Antithrombotic agents.Enzymes,B01AD
Blood and blood forming organs.Antithrombotic agents.Antithrombotic agents.Enzymes.Streptokinase,B01AD01
Blood and blood forming organs.Antithrombotic agents.Antithrombotic agents.Enzymes.Alteplase,B01AD02
Blood and blood forming organs.Antithrombotic agents.Antithrombotic agents.Enzymes.Anistreplase,B01AD03
Blood and blood forming organs.Antithrombotic agents.Antithrombotic agents.Enzymes.Urokinase,B01AD04
Blood and blood forming organs.Antithrombotic agents.Antithrombotic agents.Direct factor xa inhibitors,B01AF
Blood and blood forming organs.Antithrombotic agents.Antithrombotic agents.Direct factor xa inhibitors.Rivaroxaban,B01AF01
Blood and blood forming organs.Antithrombotic agents.Antithrombotic agents.Direct factor xa inhibitors.Apixaban,B01AF02
Blood and blood forming organs.Antithrombotic agents.Antithrombotic agents.Direct factor xa inhibitors.Edoxaban,B01AF03
Blood and blood forming organs.Antihemorrhagics,B02
Blood and blood forming organs.Antihemorrhagics.Vitamin k and other hemostatics,B02B
Blood and blood forming organs.Antihemorrhagics.Vitamin k and other hemostatics.Local hemostatics,B02BC
Blood and blood forming organs.Antihemorrhagics.Vitamin k and other hemostatics.Local hemostatics.Epinephrine,B02BC09
Blood and blood forming organs.Blood substitutes and perfusion solutions,B05
Blood and blood forming organs.Blood substitutes and perfusion solutions.I.v. solution additives,B05X
Blood and blood forming organs.Blood substitutes and perfusion solutions.I.v. solution additives.Electrolyte solutions,B05XA
Blood and blood forming organs.Blood substitutes and perfusion solutions.I.v. solution additives.Electrolyte solutions.Magnesium sulfate,B05XA05
Blood and blood forming organs.Blood substitutes and perfusion solutions.I.v. solution additives.Electrolyte solutions.Zinc chloride,B05XA12
Blood and blood forming organs.Other hematological agents,B06
Blood and blood forming organs.Other hematological agents.Other hematological agents,B06A
Blood and blood forming organs.Other hematological agents.Other hematological agents.Enzymes,B06AA
"Blood and blood forming organs.Other hematological agents.Other hematological agents.Enzymes.Streptokinase, combinations",B06AA55
Cardiovascular system,C
Cardiovascular system.Cardiac therapy,C01
Cardiovascular system.Cardiac therapy.Cardiac glycosides,C01A
Cardiovascular system.Cardiac therapy.Cardiac glycosides.Digitalis glycosides,C01AA
Cardiovascular system.Cardiac therapy.Cardiac glycosides.Digitalis glycosides.Acetyldigitoxin,C01AA01
Cardiovascular system.Cardiac therapy.Cardiac glycosides.Digitalis glycosides.Digitoxin,C01AA04
Cardiovascular system.Cardiac therapy.Cardiac glycosides.Digitalis glycosides.Digoxin,C01AA05
Cardiovascular system.Cardiac therapy.Cardiac glycosides.Digitalis glycosides.Deslanoside,C01AA07
Cardiovascular system.Cardiac therapy.Cardiac glycosides.Strophanthus glycosides,C01AC
Cardiovascular system.Cardiac therapy.Cardiac glycosides.Strophanthus glycosides.G-strophanthin,C01AC01
"Cardiovascular system.Cardiac therapy.Antiarrhythmics, class i and iii",C01B
"Cardiovascular system.Cardiac therapy.Antiarrhythmics, class i and iii.Antiarrhythmics, class ia",C01BA
"Cardiovascular system.Cardiac therapy.Antiarrhythmics, class i and iii.Antiarrhythmics, class ia.Quinidine",C01BA01
"Cardiovascular system.Cardiac therapy.Antiarrhythmics, class i and iii.Antiarrhythmics, class ia.Procainamide",C01BA02
"Cardiovascular system.Cardiac therapy.Antiarrhythmics, class i and iii.Antiarrhythmics, class ia.Disopyramide",C01BA03
"Cardiovascular system.Cardiac therapy.Antiarrhythmics, class i and iii.Antiarrhythmics, class ia.Sparteine",C01BA04
"Cardiovascular system.Cardiac therapy.Antiarrhythmics, class i and iii.Antiarrhythmics, class ia.Ajmaline",C01BA05
"Cardiovascular system.Cardiac therapy.Antiarrhythmics, class i and iii.Antiarrhythmics, class ia.Quinidine, combinations excl. psycholeptics",C01BA51
"Cardiovascular system.Cardiac therapy.Antiarrhythmics, class i and iii.Antiarrhythmics, class ia.Quinidine, combinations with psycholeptics",C01BA71
"Cardiovascular system.Cardiac therapy.Antiarrhythmics, class i and iii.Antiarrhythmics, class ib",C01BB
"Cardiovascular system.Cardiac therapy.Antiarrhythmics, class i and iii.Antiarrhythmics, class ib.Lidocaine",C01BB01
"Cardiovascular system.Cardiac therapy.Antiarrhythmics, class i and iii.Antiarrhythmics, class ib.Mexiletine",C01BB02
"Cardiovascular system.Cardiac therapy.Antiarrhythmics, class i and iii.Antiarrhythmics, class ib.Tocainide",C01BB03
"Cardiovascular system.Cardiac therapy.Antiarrhythmics, class i and iii.Antiarrhythmics, class ib.Aprindine",C01BB04
"Cardiovascular system.Cardiac therapy.Antiarrhythmics, class i and iii.Antiarrhythmics, class ic",C01BC
"Cardiovascular system.Cardiac therapy.Antiarrhythmics, class i and iii.Antiarrhythmics, class ic.Propafenone",C01BC03
"Cardiovascular system.Cardiac therapy.Antiarrhythmics, class i and iii.Antiarrhythmics, class ic.Flecainide",C01BC04
"Cardiovascular system.Cardiac therapy.Antiarrhythmics, class i and iii.Antiarrhythmics, class ic.Encainide",C01BC08
"Cardiovascular system.Cardiac therapy.Antiarrhythmics, class i and iii.Antiarrhythmics, class iii",C01BD
"Cardiovascular system.Cardiac therapy.Antiarrhythmics, class i and iii.Antiarrhythmics, class iii.Amiodarone",C01BD01
"Cardiovascular system.Cardiac therapy.Antiarrhythmics, class i and iii.Antiarrhythmics, class iii.Bretylium tosilate",C01BD02
"Cardiovascular system.Cardiac therapy.Antiarrhythmics, class i and iii.Antiarrhythmics, class iii.Dofetilide",C01BD04
"Cardiovascular system.Cardiac therapy.Antiarrhythmics, class i and iii.Antiarrhythmics, class iii.Ibutilide",C01BD05
"Cardiovascular system.Cardiac therapy.Antiarrhythmics, class i and iii.Antiarrhythmics, class iii.Dronedarone",C01BD07
"Cardiovascular system.Cardiac therapy.Antiarrhythmics, class i and iii.Other antiarrhythmics, class i and iii",C01BG
"Cardiovascular system.Cardiac therapy.Antiarrhythmics, class i and iii.Other antiarrhythmics, class i and iii.Moracizine",C01BG01
"Cardiovascular system.Cardiac therapy.Antiarrhythmics, class i and iii.Other antiarrhythmics, class i and iii.Vernakalant",C01BG11
Cardiovascular system.Cardiac therapy.Cardiac stimulants excl. cardiac glycosides,C01C
Cardiovascular system.Cardiac therapy.Cardiac stimulants excl. cardiac glycosides.Adrenergic and dopaminergic agents,C01CA
Cardiovascular system.Cardiac therapy.Cardiac stimulants excl. cardiac glycosides.Adrenergic and dopaminergic agents.Isoprenaline,C01CA02
Cardiovascular system.Cardiac therapy.Cardiac stimulants excl. cardiac glycosides.Adrenergic and dopaminergic agents.Norepinephrine,C01CA03
Cardiovascular system.Cardiac therapy.Cardiac stimulants excl. cardiac glycosides.Adrenergic and dopaminergic agents.Dopamine,C01CA04
Cardiovascular system.Cardiac therapy.Cardiac stimulants excl. cardiac glycosides.Adrenergic and dopaminergic agents.Phenylephrine,C01CA06
Cardiovascular system.Cardiac therapy.Cardiac stimulants excl. cardiac glycosides.Adrenergic and dopaminergic agents.Dobutamine,C01CA07
Cardiovascular system.Cardiac therapy.Cardiac stimulants excl. cardiac glycosides.Adrenergic and dopaminergic agents.Oxedrine,C01CA08
Cardiovascular system.Cardiac therapy.Cardiac stimulants excl. cardiac glycosides.Adrenergic and dopaminergic agents.Metaraminol,C01CA09
Cardiovascular system.Cardiac therapy.Cardiac stimulants excl. cardiac glycosides.Adrenergic and dopaminergic agents.Methoxamine,C01CA10
Cardiovascular system.Cardiac therapy.Cardiac stimulants excl. cardiac glycosides.Adrenergic and dopaminergic agents.Mephentermine,C01CA11
Cardiovascular system.Cardiac therapy.Cardiac stimulants excl. cardiac glycosides.Adrenergic and dopaminergic agents.Midodrine,C01CA17
Cardiovascular system.Cardiac therapy.Cardiac stimulants excl. cardiac glycosides.Adrenergic and dopaminergic agents.Fenoldopam,C01CA19
Cardiovascular system.Cardiac therapy.Cardiac stimulants excl. cardiac glycosides.Adrenergic and dopaminergic agents.Arbutamine,C01CA22
Cardiovascular system.Cardiac therapy.Cardiac stimulants excl. cardiac glycosides.Adrenergic and dopaminergic agents.Epinephrine,C01CA24
Cardiovascular system.Cardiac therapy.Cardiac stimulants excl. cardiac glycosides.Adrenergic and dopaminergic agents.Ephedrine,C01CA26
Cardiovascular system.Cardiac therapy.Cardiac stimulants excl. cardiac glycosides.Adrenergic and dopaminergic agents.Droxidopa,C01CA27
Cardiovascular system.Cardiac therapy.Cardiac stimulants excl. cardiac glycosides.Phosphodiesterase inhibitors,C01CE
Cardiovascular system.Cardiac therapy.Cardiac stimulants excl. cardiac glycosides.Phosphodiesterase inhibitors.Amrinone,C01CE01
Cardiovascular system.Cardiac therapy.Cardiac stimulants excl. cardiac glycosides.Phosphodiesterase inhibitors.Milrinone,C01CE02
Cardiovascular system.Cardiac therapy.Cardiac stimulants excl. cardiac glycosides.Phosphodiesterase inhibitors.Enoximone,C01CE03
Cardiovascular system.Cardiac therapy.Cardiac stimulants excl. cardiac glycosides.Other cardiac stimulants,C01CX
Cardiovascular system.Cardiac therapy.Cardiac stimulants excl. cardiac glycosides.Other cardiac stimulants.Xamoterol,C01CX07
Cardiovascular system.Cardiac therapy.Cardiac stimulants excl. cardiac glycosides.Other cardiac stimulants.Levosimendan,C01CX08
Cardiovascular system.Cardiac therapy.Cardiac stimulants excl. cardiac glycosides.Other cardiac stimulants.Angiotensin ii,C01CX09
Cardiovascular system.Cardiac therapy.Vasodilators used in cardiac diseases,C01D
Cardiovascular system.Cardiac therapy.Vasodilators used in cardiac diseases.Organic nitrates,C01DA
Cardiovascular system.Cardiac therapy.Vasodilators used in cardiac diseases.Organic nitrates.Glyceryl trinitrate,C01DA02
Cardiovascular system.Cardiac therapy.Vasodilators used in cardiac diseases.Organic nitrates.Pentaerithrityl tetranitrate,C01DA05
Cardiovascular system.Cardiac therapy.Vasodilators used in cardiac diseases.Organic nitrates.Isosorbide dinitrate,C01DA08
Cardiovascular system.Cardiac therapy.Vasodilators used in cardiac diseases.Organic nitrates.Eritrityl tetranitrate,C01DA13
Cardiovascular system.Cardiac therapy.Vasodilators used in cardiac diseases.Organic nitrates.Isosorbide mononitrate,C01DA14
"Cardiovascular system.Cardiac therapy.Vasodilators used in cardiac diseases.Organic nitrates.Glyceryl trinitrate, combinations",C01DA52
"Cardiovascular system.Cardiac therapy.Vasodilators used in cardiac diseases.Organic nitrates.Pentaerithrityl tetranitrate, combinations",C01DA55
"Cardiovascular system.Cardiac therapy.Vasodilators used in cardiac diseases.Organic nitrates.Isosorbide dinitrate, combinations",C01DA58
"Cardiovascular system.Cardiac therapy.Vasodilators used in cardiac diseases.Organic nitrates.Eritrityl tetranitrate, combinations",C01DA63
Cardiovascular system.Cardiac therapy.Vasodilators used in cardiac diseases.Other vasodilators used in cardiac diseases,C01DX
Cardiovascular system.Cardiac therapy.Vasodilators used in cardiac diseases.Other vasodilators used in cardiac diseases.Prenylamine,C01DX02
Cardiovascular system.Cardiac therapy.Vasodilators used in cardiac diseases.Other vasodilators used in cardiac diseases.Trapidil,C01DX11
