id,value
Cardiovascular system (C);Cardiac therapy (C01);Vasodilators used in cardiac diseases (C01D);Other vasodilators used in cardiac diseases (C01DX),C01DX
Cardiovascular system (C);Cardiac therapy (C01);Vasodilators used in cardiac diseases (C01D);Other vasodilators used in cardiac diseases (C01DX);Prenylamine (C01DX02),C01DX02
Cardiovascular system (C);Cardiac therapy (C01);Vasodilators used in cardiac diseases (C01D);Other vasodilators used in cardiac diseases (C01DX);Trapidil (C01DX11),C01DX11
Cardiovascular system (C);Cardiac therapy (C01);Vasodilators used in cardiac diseases (C01D);Other vasodilators used in cardiac diseases (C01DX);Molsidomine (C01DX12),C01DX12
Cardiovascular system (C);Cardiac therapy (C01);Vasodilators used in cardiac diseases (C01D);Other vasodilators used in cardiac diseases (C01DX);Nicorandil (C01DX16),C01DX16
Cardiovascular system (C);Cardiac therapy (C01);Vasodilators used in cardiac diseases (C01D);Other vasodilators used in cardiac diseases (C01DX);Nesiritide (C01DX19),C01DX19
"Cardiovascular system (C);Cardiac therapy (C01);Vasodilators used in cardiac diseases (C01D);Other vasodilators used in cardiac diseases (C01DX);Prenylamine, combinations (C01DX52)",C01DX52
Cardiovascular system (C);Cardiac therapy (C01);Other cardiac preparations (C01E),C01E
Cardiovascular system (C);Cardiac therapy (C01);Other cardiac preparations (C01E);Prostaglandins (C01EA),C01EA
Cardiovascular system (C);Cardiac therapy (C01);Other cardiac preparations (C01E);Prostaglandins (C01EA);Alprostadil (C01EA01),C01EA01
Cardiovascular system (C);Cardiac therapy (C01);Other cardiac preparations (C01E);Other cardiac preparations (C01EB),C01EB
Cardiovascular system (C);Cardiac therapy (C01);Other cardiac preparations (C01E);Other cardiac preparations (C01EB);Camphora (C01EB02),C01EB02
Cardiovascular system (C);Cardiac therapy (C01);Other cardiac preparations (C01E);Other cardiac preparations (C01EB);Indometacin (C01EB03),C01EB03
Cardiovascular system (C);Cardiac therapy (C01);Other cardiac preparations (C01E);Other cardiac preparations (C01EB);Fosfocreatine (C01EB06),C01EB06
Cardiovascular system (C);Cardiac therapy (C01);Other cardiac preparations (C01E);Other cardiac preparations (C01EB);Ubidecarenone (C01EB09),C01EB09
Cardiovascular system (C);Cardiac therapy (C01);Other cardiac preparations (C01E);Other cardiac preparations (C01EB);Adenosine (C01EB10),C01EB10
Cardiovascular system (C);Cardiac therapy (C01);Other cardiac preparations (C01E);Other cardiac preparations (C01EB);Trimetazidine (C01EB15),C01EB15
Cardiovascular system (C);Cardiac therapy (C01);Other cardiac preparations (C01E);Other cardiac preparations (C01EB);Ibuprofen (C01EB16),C01EB16
Cardiovascular system (C);Cardiac therapy (C01);Other cardiac preparations (C01E);Other cardiac preparations (C01EB);Ivabradine (C01EB17),C01EB17
Cardiovascular system (C);Cardiac therapy (C01);Other cardiac preparations (C01E);Other cardiac preparations (C01EB);Ranolazine (C01EB18),C01EB18
Cardiovascular system (C);Cardiac therapy (C01);Other cardiac preparations (C01E);Other cardiac preparations (C01EB);Regadenoson (C01EB21),C01EB21
Cardiovascular system (C);Antihypertensives (C02),C02
"Cardiovascular system (C);Antihypertensives (C02);Antiadrenergic agents, centrally acting (C02A)",C02A
"Cardiovascular system (C);Antihypertensives (C02);Antiadrenergic agents, centrally acting (C02A);Rauwolfia alkaloids (C02AA)",C02AA
"Cardiovascular system (C);Antihypertensives (C02);Antiadrenergic agents, centrally acting (C02A);Rauwolfia alkaloids (C02AA);Rescinnamine (C02AA01)",C02AA01
"Cardiovascular system (C);Antihypertensives (C02);Antiadrenergic agents, centrally acting (C02A);Rauwolfia alkaloids (C02AA);Reserpine (C02AA02)",C02AA02
"Cardiovascular system (C);Antihypertensives (C02);Antiadrenergic agents, centrally acting (C02A);Rauwolfia alkaloids (C02AA);Combinations of rauwolfia alkaloids (C02AA03)",C02AA03
"Cardiovascular system (C);Antihypertensives (C02);Antiadrenergic agents, centrally acting (C02A);Rauwolfia alkaloids (C02AA);Deserpidine (C02AA05)",C02AA05
"Cardiovascular system (C);Antihypertensives (C02);Antiadrenergic agents, centrally acting (C02A);Rauwolfia alkaloids (C02AA);Reserpine, combinations (C02AA52)",C02AA52
"Cardiovascular system (C);Antihypertensives (C02);Antiadrenergic agents, centrally acting (C02A);Imidazoline receptor agonists (C02AC)",C02AC
"Cardiovascular system (C);Antihypertensives (C02);Antiadrenergic agents, centrally acting (C02A);Imidazoline receptor agonists (C02AC);Clonidine (C02AC01)",C02AC01
"Cardiovascular system (C);Antihypertensives (C02);Antiadrenergic agents, centrally acting (C02A);Imidazoline receptor agonists (C02AC);Guanfacine (C02AC02)",C02AC02
"Cardiovascular system (C);Antihypertensives (C02);Antiadrenergic agents, centrally acting (C02A);Imidazoline receptor agonists (C02AC);Moxonidine (C02AC05)",C02AC05
"Cardiovascular system (C);Antihypertensives (C02);Antiadrenergic agents, centrally acting (C02A);Imidazoline receptor agonists (C02AC);Rilmenidine (C02AC06)",C02AC06
"Cardiovascular system (C);Antihypertensives (C02);Antiadrenergic agents, ganglion-blocking (C02B)",C02B
"Cardiovascular system (C);Antihypertensives (C02);Antiadrenergic agents, ganglion-blocking (C02B);Sulfonium derivatives (C02BA)",C02BA
"Cardiovascular system (C);Antihypertensives (C02);Antiadrenergic agents, ganglion-blocking (C02B);Sulfonium derivatives (C02BA);Trimetaphan (C02BA01)",C02BA01
"Cardiovascular system (C);Antihypertensives (C02);Antiadrenergic agents, ganglion-blocking (C02B);Secondary and tertiary amines (C02BB)",C02BB
"Cardiovascular system (C);Antihypertensives (C02);Antiadrenergic agents, ganglion-blocking (C02B);Secondary and tertiary amines (C02BB);Mecamylamine (C02BB01)",C02BB01
"Cardiovascular system (C);Antihypertensives (C02);Antiadrenergic agents, peripherally acting (C02C)",C02C
"Cardiovascular system (C);Antihypertensives (C02);Antiadrenergic agents, peripherally acting (C02C);Alpha-adrenoreceptor antagonists (C02CA)",C02CA
"Cardiovascular system (C);Antihypertensives (C02);Antiadrenergic agents, peripherally acting (C02C);Alpha-adrenoreceptor antagonists (C02CA);Prazosin (C02CA01)",C02CA01
"Cardiovascular system (C);Antihypertensives (C02);Antiadrenergic agents, peripherally acting (C02C);Alpha-adrenoreceptor antagonists (C02CA);Indoramin (C02CA02)",C02CA02
"Cardiovascular system (C);Antihypertensives (C02);Antiadrenergic agents, peripherally acting (C02C);Alpha-adrenoreceptor antagonists (C02CA);Doxazosin (C02CA04)",C02CA04
"Cardiovascular system (C);Antihypertensives (C02);Antiadrenergic agents, peripherally acting (C02C);Guanidine derivatives (C02CC)",C02CC
"Cardiovascular system (C);Antihypertensives (C02);Antiadrenergic agents, peripherally acting (C02C);Guanidine derivatives (C02CC);Betanidine (C02CC01)",C02CC01
"Cardiovascular system (C);Antihypertensives (C02);Antiadrenergic agents, peripherally acting (C02C);Guanidine derivatives (C02CC);Guanethidine (C02CC02)",C02CC02
"Cardiovascular system (C);Antihypertensives (C02);Antiadrenergic agents, peripherally acting (C02C);Guanidine derivatives (C02CC);Debrisoquine (C02CC04)",C02CC04
"Cardiovascular system (C);Antihypertensives (C02);Arteriolar smooth muscle, agents acting on (C02D)",C02D
"Cardiovascular system (C);Antihypertensives (C02);Arteriolar smooth muscle, agents acting on (C02D);Thiazide derivatives (C02DA)",C02DA
"Cardiovascular system (C);Antihypertensives (C02);Arteriolar smooth muscle, agents acting on (C02D);Thiazide derivatives (C02DA);Diazoxide (C02DA01)",C02DA01
"Cardiovascular system (C);Antihypertensives (C02);Arteriolar smooth muscle, agents acting on (C02D);Hydrazinophthalazine derivatives (C02DB)",C02DB
"Cardiovascular system (C);Antihypertensives (C02);Arteriolar smooth muscle, agents acting on (C02D);Hydrazinophthalazine derivatives (C02DB);Dihydralazine (C02DB01)",C02DB01
"Cardiovascular system (C);Antihypertensives (C02);Arteriolar smooth muscle, agents acting on (C02D);Hydrazinophthalazine derivatives (C02DB);Hydralazine (C02DB02)",C02DB02
"Cardiovascular system (C);Antihypertensives (C02);Arteriolar smooth muscle, agents acting on (C02D);Pyrimidine derivatives (C02DC)",C02DC
"Cardiovascular system (C);Antihypertensives (C02);Arteriolar smooth muscle, agents acting on (C02D);Pyrimidine derivatives (C02DC);Minoxidil (C02DC01)",C02DC01
"Cardiovascular system (C);Antihypertensives (C02);Arteriolar smooth muscle, agents acting on (C02D);Nitroferricyanide derivatives (C02DD)",C02DD
"Cardiovascular system (C);Antihypertensives (C02);Arteriolar smooth muscle, agents acting on (C02D);Nitroferricyanide derivatives (C02DD);Nitroprusside (C02DD01)",C02DD01
"Cardiovascular system (C);Antihypertensives (C02);Arteriolar smooth muscle, agents acting on (C02D);Guanidine derivatives (C02DG)",C02DG
"Cardiovascular system (C);Antihypertensives (C02);Arteriolar smooth muscle, agents acting on (C02D);Guanidine derivatives (C02DG);Pinacidil (C02DG01)",C02DG01
Cardiovascular system (C);Antihypertensives (C02);Other antihypertensives (C02K),C02K
Cardiovascular system (C);Antihypertensives (C02);Other antihypertensives (C02K);Tyrosine hydroxylase inhibitors (C02KB),C02KB
Cardiovascular system (C);Antihypertensives (C02);Other antihypertensives (C02K);Tyrosine hydroxylase inhibitors (C02KB);Metirosine (C02KB01),C02KB01
Cardiovascular system (C);Antihypertensives (C02);Other antihypertensives (C02K);Mao inhibitors (C02KC),C02KC
Cardiovascular system (C);Antihypertensives (C02);Other antihypertensives (C02K);Mao inhibitors (C02KC);Pargyline (C02KC01),C02KC01
Cardiovascular system (C);Antihypertensives (C02);Other antihypertensives (C02K);Serotonin antagonists (C02KD),C02KD
Cardiovascular system (C);Antihypertensives (C02);Other antihypertensives (C02K);Serotonin antagonists (C02KD);Ketanserin (C02KD01),C02KD01
Cardiovascular system (C);Antihypertensives (C02);Other antihypertensives (C02K);Antihypertensives for pulmonary arterial hypertension (C02KX),C02KX
Cardiovascular system (C);Antihypertensives (C02);Other antihypertensives (C02K);Antihypertensives for pulmonary arterial hypertension (C02KX);Bosentan (C02KX01),C02KX01
Cardiovascular system (C);Antihypertensives (C02);Other antihypertensives (C02K);Antihypertensives for pulmonary arterial hypertension (C02KX);Ambrisentan (C02KX02),C02KX02
Cardiovascular system (C);Antihypertensives (C02);Other antihypertensives (C02K);Antihypertensives for pulmonary arterial hypertension (C02KX);Sitaxentan (C02KX03),C02KX03
Cardiovascular system (C);Antihypertensives (C02);Other antihypertensives (C02K);Antihypertensives for pulmonary arterial hypertension (C02KX);Macitentan (C02KX04),C02KX04
Cardiovascular system (C);Antihypertensives (C02);Other antihypertensives (C02K);Antihypertensives for pulmonary arterial hypertension (C02KX);Riociguat (C02KX05),C02KX05
Cardiovascular system (C);Antihypertensives (C02);Other antihypertensives (C02K);Antihypertensives for pulmonary arterial hypertension (C02KX);Ambrisentan and tadalafil (C02KX52),C02KX52
Cardiovascular system (C);Antihypertensives (C02);Antihypertensives and diuretics in combination (C02L),C02L
Cardiovascular system (C);Antihypertensives (C02);Antihypertensives and diuretics in combination (C02L);Rauwolfia alkaloids and diuretics in combination (C02LA),C02LA
Cardiovascular system (C);Antihypertensives (C02);Antihypertensives and diuretics in combination (C02L);Rauwolfia alkaloids and diuretics in combination (C02LA);Reserpine and diuretics (C02LA01),C02LA01
Cardiovascular system (C);Antihypertensives (C02);Antihypertensives and diuretics in combination (C02L);Rauwolfia alkaloids and diuretics in combination (C02LA);Rescinnamine and diuretics (C02LA02),C02LA02
Cardiovascular system (C);Antihypertensives (C02);Antihypertensives and diuretics in combination (C02L);Rauwolfia alkaloids and diuretics in combination (C02LA);Deserpidine and diuretics (C02LA03),C02LA03
"Cardiovascular system (C);Antihypertensives (C02);Antihypertensives and diuretics in combination (C02L);Rauwolfia alkaloids and diuretics in combination (C02LA);Rauwolfia alkaloids, whole root and diuretics (C02LA08)",C02LA08
"Cardiovascular system (C);Antihypertensives (C02);Antihypertensives and diuretics in combination (C02L);Rauwolfia alkaloids and diuretics in combination (C02LA);Reserpine and diuretics, combinations with other drugs (C02LA51)",C02LA51
"Cardiovascular system (C);Antihypertensives (C02);Antihypertensives and diuretics in combination (C02L);Rauwolfia alkaloids and diuretics in combination (C02LA);Rescinnamine and diuretics, combinations with other drugs (C02LA52)",C02LA52
"Cardiovascular system (C);Antihypertensives (C02);Antihypertensives and diuretics in combination (C02L);Rauwolfia alkaloids and diuretics in combination (C02LA);Reserpine and diuretics, combinations with psycholeptics (C02LA71)",C02LA71
Cardiovascular system (C);Antihypertensives (C02);Antihypertensives and diuretics in combination (C02L);Imidazoline receptor agonists in combination with diuretics (C02LC),C02LC
Cardiovascular system (C);Antihypertensives (C02);Antihypertensives and diuretics in combination (C02L);Imidazoline receptor agonists in combination with diuretics (C02LC);Clonidine and diuretics (C02LC01),C02LC01
Cardiovascular system (C);Antihypertensives (C02);Antihypertensives and diuretics in combination (C02L);Imidazoline receptor agonists in combination with diuretics (C02LC);Moxonidine and diuretics (C02LC05),C02LC05
"Cardiovascular system (C);Antihypertensives (C02);Antihypertensives and diuretics in combination (C02L);Imidazoline receptor agonists in combination with diuretics (C02LC);Clonidine and diuretics, combinations with other drugs (C02LC51)",C02LC51
Cardiovascular system (C);Antihypertensives (C02);Antihypertensives and diuretics in combination (C02L);Alpha-adrenoreceptor antagonists and diuretics (C02LE),C02LE
Cardiovascular system (C);Antihypertensives (C02);Antihypertensives and diuretics in combination (C02L);Alpha-adrenoreceptor antagonists and diuretics (C02LE);Prazosin and diuretics (C02LE01),C02LE01
Cardiovascular system (C);Antihypertensives (C02);Antihypertensives and diuretics in combination (C02L);Guanidine derivatives and diuretics (C02LF),C02LF
Cardiovascular system (C);Antihypertensives (C02);Antihypertensives and diuretics in combination (C02L);Guanidine derivatives and diuretics (C02LF);Guanethidine and diuretics (C02LF01),C02LF01
Cardiovascular system (C);Antihypertensives (C02);Antihypertensives and diuretics in combination (C02L);Hydrazinophthalazine derivatives and diuretics (C02LG),C02LG
Cardiovascular system (C);Antihypertensives (C02);Antihypertensives and diuretics in combination (C02L);Hydrazinophthalazine derivatives and diuretics (C02LG);Dihydralazine and diuretics (C02LG01),C02LG01
Cardiovascular system (C);Antihypertensives (C02);Antihypertensives and diuretics in combination (C02L);Hydrazinophthalazine derivatives and diuretics (C02LG);Hydralazine and diuretics (C02LG02),C02LG02
"Cardiovascular system (C);Antihypertensives (C02);Antihypertensives and diuretics in combination (C02L);Hydrazinophthalazine derivatives and diuretics (C02LG);Dihydralazine and diuretics, combinations with other drugs (C02LG51)",C02LG51
Cardiovascular system (C);Antihypertensives (C02);Antihypertensives and diuretics in combination (C02L);Mao inhibitors and diuretics (C02LL),C02LL
Cardiovascular system (C);Antihypertensives (C02);Antihypertensives and diuretics in combination (C02L);Mao inhibitors and diuretics (C02LL);Pargyline and diuretics (C02LL01),C02LL01
Cardiovascular system (C);Antihypertensives (C02);Antihypertensives and diuretics in combination (C02L);Other antihypertensives and diuretics (C02LX),C02LX
Cardiovascular system (C);Antihypertensives (C02);Antihypertensives and diuretics in combination (C02L);Other antihypertensives and diuretics (C02LX);Pinacidil and diuretics (C02LX01),C02LX01
Cardiovascular system (C);Diuretics (C03),C03
"Cardiovascular system (C);Diuretics (C03);Low-ceiling diuretics, thiazides (C03A)",C03A
"Cardiovascular system (C);Diuretics (C03);Low-ceiling diuretics, thiazides (C03A);Thiazides, plain (C03AA)",C03AA
"Cardiovascular system (C);Diuretics (C03);Low-ceiling diuretics, thiazides (C03A);Thiazides, plain (C03AA);Bendroflumethiazide (C03AA01)",C03AA01
"Cardiovascular system (C);Diuretics (C03);Low-ceiling diuretics, thiazides (C03A);Thiazides, plain (C03AA);Hydroflumethiazide (C03AA02)",C03AA02
"Cardiovascular system (C);Diuretics (C03);Low-ceiling diuretics, thiazides (C03A);Thiazides, plain (C03AA);Hydrochlorothiazide (C03AA03)",C03AA03
"Cardiovascular system (C);Diuretics (C03);Low-ceiling diuretics, thiazides (C03A);Thiazides, plain (C03AA);Chlorothiazide (C03AA04)",C03AA04
"Cardiovascular system (C);Diuretics (C03);Low-ceiling diuretics, thiazides (C03A);Thiazides, plain (C03AA);Polythiazide (C03AA05)",C03AA05
"Cardiovascular system (C);Diuretics (C03);Low-ceiling diuretics, thiazides (C03A);Thiazides, plain (C03AA);Trichlormethiazide (C03AA06)",C03AA06
"Cardiovascular system (C);Diuretics (C03);Low-ceiling diuretics, thiazides (C03A);Thiazides, plain (C03AA);Methyclothiazide (C03AA08)",C03AA08
